,Befolkning,Alder,Alternativ,År,Pas rate,Pasienter på somatisk
7147,362186,0-9 år,Ingen flytting (MM0),2095,0.3156671442232106,114330.22029762776
7148,394494,10-19 år,Ingen flytting (MM0),2095,0.25080832122654634,98942.37787394517
7149,856736,20-39 år,Ingen flytting (MM0),2095,0.31545352087433354,270260.387659793
7150,986970,40-59 år,Ingen flytting (MM0),2095,0.3517648628440711,347181.36668121285
7151,511834,60-69 år,Ingen flytting (MM0),2095,0.4600095954156727,235448.55125998543
7152,537463,70-79 år,Ingen flytting (MM0),2095,0.5801394703743905,311803.50016583106
7153,870216,80 år eller eldre,Ingen flytting (MM0),2095,0.686782386503144,597649.02125322
7154,360203,0-9 år,Ingen flytting (MM0),2096,0.3156671442232106,113704.25235063313
7155,390593,10-19 år,Ingen flytting (MM0),2096,0.25080832122654634,97963.97461284041
7156,853611,20-39 år,Ingen flytting (MM0),2096,0.31545352087433354,269274.5954070607
7157,979045,40-59 år,Ingen flytting (MM0),2096,0.3517648628440711,344393.6301431736
7158,512151,60-69 år,Ingen flytting (MM0),2096,0.4600095954156727,235594.3743017322
7159,530021,70-79 år,Ingen flytting (MM0),2096,0.5801394703743905,307486.10222730483
7160,869731,80 år eller eldre,Ingen flytting (MM0),2096,0.686782386503144,597315.931795766
7161,358450,0-9 år,Ingen flytting (MM0),2097,0.3156671442232106,113150.88784680986
7162,386729,10-19 år,Ingen flytting (MM0),2097,0.25080832122654634,96994.85125962103
7163,850473,20-39 år,Ingen flytting (MM0),2097,0.31545352087433354,268284.7022585571
7164,970381,40-59 år,Ingen flytting (MM0),2097,0.3517648628440711,341345.93937149254
7165,512927,60-69 år,Ingen flytting (MM0),2097,0.4600095954156727,235951.34174777474
7166,522655,70-79 år,Ingen flytting (MM0),2097,0.5801394703743905,303212.7948885271
7167,869646,80 år eller eldre,Ingen flytting (MM0),2097,0.686782386503144,597257.5552929132
7168,356899,0-9 år,Ingen flytting (MM0),2098,0.3156671442232106,112661.28810611965
7169,382956,10-19 år,Ingen flytting (MM0),2098,0.25080832122654634,96048.55146363328
7170,847259,20-39 år,Ingen flytting (MM0),2098,0.31545352087433354,267270.834642467
7171,961599,40-59 år,Ingen flytting (MM0),2098,0.3517648628440711,338256.74034599593
7172,513622,60-69 år,Ingen flytting (MM0),2098,0.4600095954156727,236271.04841658866
7173,517597,70-79 år,Ingen flytting (MM0),2098,0.5801394703743905,300278.4494473734
7174,867624,80 år eller eldre,Ingen flytting (MM0),2098,0.686782386503144,595868.8813074039
7175,355524,0-9 år,Ingen flytting (MM0),2099,0.3156671442232106,112227.24578281274
7176,379313,10-19 år,Ingen flytting (MM0),2099,0.25080832122654634,95134.85674940496
7177,843898,20-39 år,Ingen flytting (MM0),2099,0.31545352087433354,266210.59535880835
7178,952748,40-59 år,Ingen flytting (MM0),2099,0.3517648628440711,335143.269544963
7179,514293,60-69 år,Ingen flytting (MM0),2099,0.4600095954156727,236579.71485511257
7180,514025,70-79 år,Ingen flytting (MM0),2099,0.5801394703743905,298206.1912591961
7181,864365,80 år eller eldre,Ingen flytting (MM0),2099,0.686782386503144,593630.6575097902
7182,354282,0-9 år,Ingen flytting (MM0),2100,0.3156671442232106,111835.18718968751
7183,375852,10-19 år,Ingen flytting (MM0),2100,0.25080832122654634,94266.8091496399
7184,840328,20-39 år,Ingen flytting (MM0),2100,0.31545352087433354,265084.42628928693
7185,943880,40-59 år,Ingen flytting (MM0),2100,0.3517648628440711,332023.81874126184
7186,514896,60-69 år,Ingen flytting (MM0),2100,0.4600095954156727,236857.10064114822
7187,511007,70-79 år,Ingen flytting (MM0),2100,0.5801394703743905,296455.3303376062
7188,860751,80 år eller eldre,Ingen flytting (MM0),2100,0.686782386503144,591148.6259649678
7189,587714,0-9 år,Konstant levealder (MKM),2022,0.3156671442232106,185522.0
7190,647020,10-19 år,Konstant levealder (MKM),2022,0.25080832122654634,162278.0
7191,1450705,20-39 år,Konstant levealder (MKM),2022,0.31545352087433354,457630.00000000006
7192,1439092,40-59 år,Konstant levealder (MKM),2022,0.3517648628440711,506221.99999999994
7193,596118,60-69 år,Konstant levealder (MKM),2022,0.4600095954156727,274220.0
7194,464328,70-79 år,Konstant levealder (MKM),2022,0.5801394703743905,269375.0
7195,240293,80 år eller eldre,Konstant levealder (MKM),2022,0.686782386503144,165029.0
7196,583485,0-9 år,Konstant levealder (MKM),2023,0.3156671442232106,184187.04364708005
7197,653111,10-19 år,Konstant levealder (MKM),2023,0.25080832122654634,163805.6734845909
7198,1464724,20-39 år,Konstant levealder (MKM),2023,0.31545352087433354,462052.3429091373
7199,1446671,40-59 år,Konstant levealder (MKM),2023,0.3517648628440711,508888.0258954952
7200,602573,60-69 år,Konstant levealder (MKM),2023,0.4600095954156727,277189.36193840817
7201,476286,70-79 år,Konstant levealder (MKM),2023,0.5801394703743905,276312.307786737
7202,248140,80 år eller eldre,Konstant levealder (MKM),2023,0.686782386503144,170418.18138689015
7203,579238,0-9 år,Konstant levealder (MKM),2024,0.3156671442232106,182846.40528556408
7204,654510,10-19 år,Konstant levealder (MKM),2024,0.25080832122654634,164156.55432598686
7205,1472316,20-39 år,Konstant levealder (MKM),2024,0.31545352087433354,464447.26603961526
7206,1450864,40-59 år,Konstant levealder (MKM),2024,0.3517648628440711,510362.9759654004
7207,609667,60-69 år,Konstant levealder (MKM),2024,0.4600095954156727,280452.67000828695
7208,485897,70-79 år,Konstant levealder (MKM),2024,0.5801394703743905,281888.0282365052
7209,258082,80 år eller eldre,Konstant levealder (MKM),2024,0.686782386503144,177246.1718735044
7210,573768,0-9 år,Konstant levealder (MKM),2025,0.3156671442232106,181119.70600666312
7211,653504,10-19 år,Konstant levealder (MKM),2025,0.25080832122654634,163904.24115483294
7212,1472538,20-39 år,Konstant levealder (MKM),2025,0.31545352087433354,464517.29672124935
7213,1451182,40-59 år,Konstant levealder (MKM),2025,0.3517648628440711,510474.8371917848
7214,618699,60-69 år,Konstant levealder (MKM),2025,0.4600095954156727,284607.4766740813
7215,491441,70-79 år,Konstant levealder (MKM),2025,0.5801394703743905,285104.32146026084
7216,271710,80 år eller eldre,Konstant levealder (MKM),2025,0.686782386503144,186605.64223676926
7217,568963,0-9 år,Konstant levealder (MKM),2026,0.3156671442232106,179602.9253786706
7218,652088,10-19 år,Konstant levealder (MKM),2026,0.25080832122654634,163549.09657197614
7219,1472078,20-39 år,Konstant levealder (MKM),2026,0.31545352087433354,464372.1881016472
7220,1451498,40-59 år,Konstant levealder (MKM),2026,0.3517648628440711,510585.9948884435
7221,627804,60-69 år,Konstant levealder (MKM),2026,0.4600095954156727,288795.864040341
7222,496344,70-79 år,Konstant levealder (MKM),2026,0.5801394703743905,287948.74528350646
7223,285986,80 år eller eldre,Konstant levealder (MKM),2026,0.686782386503144,196410.14758648816
7224,564826,0-9 år,Konstant levealder (MKM),2027,0.3156671442232106,178297.01040301917
7225,648780,10-19 år,Konstant levealder (MKM),2027,0.25080832122654634,162719.42264535875
7226,1472437,20-39 år,Konstant levealder (MKM),2027,0.31545352087433354,464485.4359156411
7227,1452080,40-59 år,Konstant levealder (MKM),2027,0.3517648628440711,510790.72203861875
7228,636547,60-69 år,Konstant levealder (MKM),2027,0.4600095954156727,292817.7279330602
7229,497504,70-79 år,Konstant levealder (MKM),2027,0.5801394703743905,288621.7070691408
7230,304272,80 år eller eldre,Konstant levealder (MKM),2027,0.686782386503144,208968.65030608466
7231,563753,0-9 år,Konstant levealder (MKM),2028,0.3156671442232106,177958.29955726766
7232,643224,10-19 år,Konstant levealder (MKM),2028,0.25080832122654634,161325.93161262403
7233,1472062,20-39 år,Konstant levealder (MKM),2028,0.31545352087433354,464367.1408453132
7234,1452907,40-59 år,Konstant levealder (MKM),2028,0.3517648628440711,511081.6315801908
7235,646332,60-69 år,Konstant levealder (MKM),2028,0.4600095954156727,297318.9218242026
7236,499509,70-79 år,Konstant levealder (MKM),2028,0.5801394703743905,289784.8867072414
7237,319842,80 år eller eldre,Konstant levealder (MKM),2028,0.686782386503144,219661.8520639386
7238,564812,0-9 år,Konstant levealder (MKM),2029,0.3156671442232106,178292.59106300003
7239,634275,10-19 år,Konstant levealder (MKM),2029,0.25080832122654634,159081.44794596767
7240,1470659,20-39 år,Konstant levealder (MKM),2029,0.31545352087433354,463924.5595555265
7241,1454864,40-59 år,Konstant levealder (MKM),2029,0.3517648628440711,511770.03541677666
7242,656751,60-69 år,Konstant levealder (MKM),2029,0.4600095954156727,302111.76179883844
7243,503684,70-79 år,Konstant levealder (MKM),2029,0.5801394703743905,292206.9689960545
7244,333232,80 år eller eldre,Konstant levealder (MKM),2029,0.686782386503144,228857.86821921568
7245,566714,0-9 år,Konstant levealder (MKM),2030,0.3156671442232106,178892.98997131258
7246,623957,10-19 år,Konstant levealder (MKM),2030,0.25080832122654634,156493.60768755217
7247,1469308,20-39 år,Konstant levealder (MKM),2030,0.31545352087433354,463498.38184882526
7248,1457009,40-59 år,Konstant levealder (MKM),2030,0.3517648628440711,512524.5710475772
7249,667293,60-69 år,Konstant levealder (MKM),2030,0.4600095954156727,306961.1829537105
7250,508881,70-79 år,Konstant levealder (MKM),2030,0.5801394703743905,295221.95382359024
7251,344784,80 år eller eldre,Konstant levealder (MKM),2030,0.686782386503144,236791.5783481
7252,570513,0-9 år,Konstant levealder (MKM),2031,0.3156671442232106,180092.20945221657
7253,613172,10-19 år,Konstant levealder (MKM),2031,0.25080832122654634,153788.63994312388
7254,1465552,20-39 år,Konstant levealder (MKM),2031,0.31545352087433354,462313.5384244213
7255,1461923,40-59 år,Konstant levealder (MKM),2031,0.3517648628440711,514253.14358359296
7256,676327,60-69 år,Konstant levealder (MKM),2031,0.4600095954156727,311116.90963869565
7257,513974,70-79 år,Konstant levealder (MKM),2031,0.5801394703743905,298176.604146207
7258,355042,80 år eller eldre,Konstant levealder (MKM),2031,0.686782386503144,243836.59206884928
7259,571553,0-9 år,Konstant levealder (MKM),2032,0.3156671442232106,180420.5032822087
7260,607300,10-19 år,Konstant levealder (MKM),2032,0.25080832122654634,152315.89348088158
7261,1460702,20-39 år,Konstant levealder (MKM),2032,0.31545352087433354,460783.5888481807
7262,1465248,40-59 år,Konstant levealder (MKM),2032,0.3517648628440711,515422.7617525495
7263,685473,60-69 år,Konstant levealder (MKM),2032,0.4600095954156727,315324.1573983674
7264,520362,70-79 år,Konstant levealder (MKM),2032,0.5801394703743905,301882.5350829586
7265,363280,80 år eller eldre,Konstant levealder (MKM),2032,0.686782386503144,249494.30536886217
7266,574686,0-9 år,Konstant levealder (MKM),2033,0.3156671442232106,181409.48844506004
7267,600349,10-19 år,Konstant levealder (MKM),2033,0.25080832122654634,150572.52484003585
7268,1456092,20-39 år,Konstant levealder (MKM),2033,0.31545352087433354,459329.3481169501
7269,1467828,40-59 år,Konstant levealder (MKM),2033,0.3517648628440711,516330.3150986872
7270,693621,60-69 år,Konstant levealder (MKM),2033,0.4600095954156727,319072.3155818143
7271,525542,70-79 år,Konstant levealder (MKM),2033,0.5801394703743905,304887.65753949794
7272,372228,80 år eller eldre,Konstant levealder (MKM),2033,0.686782386503144,255639.6341632923
7273,578553,0-9 år,Konstant levealder (MKM),2034,0.3156671442232106,182630.17329177118
7274,594959,10-19 år,Konstant levealder (MKM),2034,0.25080832122654634,149220.66798862477
7275,1450647,20-39 år,Konstant levealder (MKM),2034,0.31545352087433354,457611.7036957893
7276,1471768,40-59 år,Konstant levealder (MKM),2034,0.3517648628440711,517716.2686582928
7277,697924,60-69 år,Konstant levealder (MKM),2034,0.4600095954156727,321051.736870888
7278,531489,70-79 år,Konstant levealder (MKM),2034,0.5801394703743905,308337.7469698144
7279,380501,80 år eller eldre,Konstant levealder (MKM),2034,0.686782386503144,261321.3848468328
7280,582876,0-9 år,Konstant levealder (MKM),2035,0.3156671442232106,183994.8023562481
7281,589884,10-19 år,Konstant levealder (MKM),2035,0.25080832122654634,147947.81575840007
7282,1445137,20-39 år,Konstant levealder (MKM),2035,0.31545352087433354,455873.5547957717
7283,1475547,40-59 år,Konstant levealder (MKM),2035,0.3517648628440711,519045.5880749806
7284,699516,60-69 år,Konstant levealder (MKM),2035,0.4600095954156727,321784.0721467897
7285,539327,70-79 år,Konstant levealder (MKM),2035,0.5801394703743905,312884.8801386089
7286,388059,80 år eller eldre,Konstant levealder (MKM),2035,0.686782386503144,266512.0861240236
7287,587475,0-9 år,Konstant levealder (MKM),2036,0.3156671442232106,185446.55555253066
7288,585477,10-19 år,Konstant levealder (MKM),2036,0.25080832122654634,146842.50348675466
7289,1438871,20-39 år,Konstant levealder (MKM),2036,0.31545352087433354,453896.92303397314
7290,1482314,40-59 år,Konstant levealder (MKM),2036,0.3517648628440711,521425.98090184643
7291,697270,60-69 år,Konstant levealder (MKM),2036,0.4600095954156727,320750.8905954861
7292,547236,70-79 år,Konstant levealder (MKM),2036,0.5801394703743905,317473.20320979995
7293,395300,80 år eller eldre,Konstant levealder (MKM),2036,0.686782386503144,271485.07738469285
7294,592190,0-9 år,Konstant levealder (MKM),2037,0.3156671442232106,186934.9261375431
7295,581698,10-19 år,Konstant levealder (MKM),2037,0.25080832122654634,145894.69884083956
7296,1431953,20-39 år,Konstant levealder (MKM),2037,0.31545352087433354,451714.6155765645
7297,1491381,40-59 år,Konstant levealder (MKM),2037,0.3517648628440711,524615.4329132535
7298,692128,60-69 år,Konstant levealder (MKM),2037,0.4600095954156727,318385.5212558587
7299,554895,70-79 år,Konstant levealder (MKM),2037,0.5801394703743905,321916.4914133974
7300,402539,80 år eller eldre,Konstant levealder (MKM),2037,0.686782386503144,276456.6950805891
7301,596341,0-9 år,Konstant levealder (MKM),2038,0.3156671442232106,188245.26045321365
7302,580893,10-19 år,Konstant levealder (MKM),2038,0.25080832122654634,145692.79814225217
7303,1423932,20-39 år,Konstant levealder (MKM),2038,0.31545352087433354,449184.3628856315
7304,1500418,40-59 år,Konstant levealder (MKM),2038,0.3517648628440711,527794.3319787754
7305,685131,60-69 år,Konstant levealder (MKM),2038,0.4600095954156727,315166.83411673526
7306,563355,70-79 år,Konstant levealder (MKM),2038,0.5801394703743905,326824.4713327648
7307,408189,80 år eller eldre,Konstant levealder (MKM),2038,0.686782386503144,280337.01556433184
7308,599955,0-9 år,Konstant levealder (MKM),2039,0.3156671442232106,189386.08151243633
7309,582119,10-19 år,Konstant levealder (MKM),2039,0.25080832122654634,146000.28914407594
7310,1415757,20-39 år,Konstant levealder (MKM),2039,0.31545352087433354,446605.53035248385
7311,1506312,40-59 år,Konstant levealder (MKM),2039,0.3517648628440711,529867.6340803785
7312,678038,60-69 år,Konstant levealder (MKM),2039,0.4600095954156727,311903.9860564519
7313,572422,70-79 år,Konstant levealder (MKM),2039,0.5801394703743905,332084.59591064934
7314,413882,80 år eller eldre,Konstant levealder (MKM),2039,0.686782386503144,284246.8676906943
7315,603138,0-9 år,Konstant levealder (MKM),2040,0.3156671442232106,190390.8500324988
7316,584135,10-19 år,Konstant levealder (MKM),2040,0.25080832122654634,146505.91871966864
7317,1406511,20-39 år,Konstant levealder (MKM),2040,0.31545352087433354,443688.84709847975
7318,1512321,40-59 år,Konstant levealder (MKM),2040,0.3517648628440711,531981.3891412085
7319,670765,60-69 år,Konstant levealder (MKM),2040,0.4600095954156727,308558.33626899373
7320,581567,70-79 år,Konstant levealder (MKM),2040,0.5801394703743905,337389.9713672232
7321,419080,80 år eller eldre,Konstant levealder (MKM),2040,0.686782386503144,287816.7625357376
7322,605753,0-9 år,Konstant levealder (MKM),2041,0.3156671442232106,191216.3196146425
7323,587960,10-19 år,Konstant levealder (MKM),2041,0.25080832122654634,147465.26054836018
7324,1395955,20-39 år,Konstant levealder (MKM),2041,0.31545352087433354,440358.91973213025
7325,1517164,40-59 år,Konstant levealder (MKM),2041,0.3517648628440711,533684.9863719622
7326,665993,60-69 år,Konstant levealder (MKM),2041,0.4600095954156727,306363.1704796701
7327,589158,70-79 år,Konstant levealder (MKM),2041,0.5801394703743905,341793.8100868352
7328,423452,80 år eller eldre,Konstant levealder (MKM),2041,0.686782386503144,290819.37512952933
7329,607699,0-9 år,Konstant levealder (MKM),2042,0.3156671442232106,191830.60787730088
7330,589044,10-19 år,Konstant levealder (MKM),2042,0.25080832122654634,147737.13676856976
7331,1391112,20-39 år,Konstant levealder (MKM),2042,0.31545352087433354,438831.1783305359
7332,1520109,40-59 år,Konstant levealder (MKM),2042,0.3517648628440711,534720.9338930381
7333,659814,60-69 år,Konstant levealder (MKM),2042,0.4600095954156727,303520.7711895967
7334,596830,70-79 år,Konstant levealder (MKM),2042,0.5801394703743905,346244.6401035475
7335,427636,80 år eller eldre,Konstant levealder (MKM),2042,0.686782386503144,293692.87263465853
7336,608857,0-9 år,Konstant levealder (MKM),2043,0.3156671442232106,192196.15043031136
7337,592131,10-19 år,Konstant levealder (MKM),2043,0.25080832122654634,148511.3820561961
7338,1385980,20-39 år,Konstant levealder (MKM),2043,0.31545352087433354,437212.2708614088
7339,1520352,40-59 år,Konstant levealder (MKM),2043,0.3517648628440711,534806.4127547091
7340,655200,60-69 år,Konstant levealder (MKM),2043,0.4600095954156727,301398.28691634873
7341,603551,70-79 år,Konstant levealder (MKM),2043,0.5801394703743905,350143.75748393376
7342,431892,80 år eller eldre,Konstant levealder (MKM),2043,0.686782386503144,296615.8184716159
7343,609160,0-9 år,Konstant levealder (MKM),2044,0.3156671442232106,192291.79757501098
7344,595919,10-19 år,Konstant levealder (MKM),2044,0.25080832122654634,149461.44397700226
7345,1379631,20-39 år,Konstant levealder (MKM),2044,0.31545352087433354,435209.45645737764
7346,1521914,40-59 år,Konstant levealder (MKM),2044,0.3517648628440711,535355.8694704716
7347,652425,60-69 år,Konstant levealder (MKM),2044,0.4600095954156727,300121.76028907025
7348,606796,70-79 år,Konstant levealder (MKM),2044,0.5801394703743905,352026.3100652987
7349,436736,80 år eller eldre,Konstant levealder (MKM),2044,0.686782386503144,299942.59235183714
7350,608569,0-9 år,Konstant levealder (MKM),2045,0.3156671442232106,192105.23829277506
7351,600148,10-19 år,Konstant levealder (MKM),2045,0.25080832122654634,150522.11236746932
7352,1372820,20-39 år,Konstant levealder (MKM),2045,0.31545352087433354,433060.90252670256
7353,1523434,40-59 år,Konstant levealder (MKM),2045,0.3517648628440711,535890.5520619946
7354,650360,60-69 år,Konstant levealder (MKM),2045,0.4600095954156727,299171.84047453693
7355,607748,70-79 år,Konstant levealder (MKM),2045,0.5801394703743905,352578.60284109507
7356,443006,80 år eller eldre,Konstant levealder (MKM),2045,0.686782386503144,304248.7179152118
7357,606965,0-9 år,Konstant levealder (MKM),2046,0.3156671442232106,191598.90819344105
7358,604641,10-19 år,Konstant levealder (MKM),2046,0.25080832122654634,151648.9941547402
7359,1366329,20-39 år,Konstant levealder (MKM),2046,0.31545352087433354,431013.29372270725
7360,1523845,40-59 år,Konstant levealder (MKM),2046,0.3517648628440711,536035.1274206236
7361,651860,60-69 år,Konstant levealder (MKM),2046,0.4600095954156727,299861.85486766044
7362,605285,70-79 år,Konstant levealder (MKM),2046,0.5801394703743905,351149.71932556294
7363,449543,80 år eller eldre,Konstant levealder (MKM),2046,0.686782386503144,308738.2143757829
7364,604283,0-9 år,Konstant levealder (MKM),2047,0.3156671442232106,190752.2889126344
7365,609222,10-19 år,Konstant levealder (MKM),2047,0.25080832122654634,152797.947074279
7366,1358754,20-39 år,Konstant levealder (MKM),2047,0.31545352087433354,428623.7333020842
7367,1524472,40-59 år,Konstant levealder (MKM),2047,0.3517648628440711,536255.6839896267
7368,656421,60-69 år,Konstant levealder (MKM),2047,0.4600095954156727,301959.9586323513
7369,600279,70-79 år,Konstant levealder (MKM),2047,0.5801394703743905,348245.54113686876
7370,456273,80 år eller eldre,Konstant levealder (MKM),2047,0.686782386503144,313360.25983694906
7371,601179,0-9 år,Konstant levealder (MKM),2048,0.3156671442232106,189772.45809696554
7372,613266,10-19 år,Konstant levealder (MKM),2048,0.25080832122654634,153812.21592531918
7373,1351945,20-39 år,Konstant levealder (MKM),2048,0.31545352087433354,426475.81027845084
7374,1524021,40-59 år,Konstant levealder (MKM),2048,0.3517648628440711,536097.038036484
7375,663043,60-69 år,Konstant levealder (MKM),2048,0.4600095954156727,305006.14217319386
7376,593624,70-79 år,Konstant levealder (MKM),2048,0.5801394703743905,344384.71296152717
7377,462747,80 år eller eldre,Konstant levealder (MKM),2048,0.686782386503144,317806.48900717037
7378,597690,0-9 år,Konstant levealder (MKM),2049,0.3156671442232106,188671.09543077077
7379,616782,10-19 år,Konstant levealder (MKM),2049,0.25080832122654634,154694.0579827517
7380,1343993,20-39 år,Konstant levealder (MKM),2049,0.31545352087433354,423967.32388045813
7381,1522194,40-59 år,Konstant levealder (MKM),2049,0.3517648628440711,535454.3636320679
7382,671065,60-69 år,Konstant levealder (MKM),2049,0.4600095954156727,308696.3391476184
7383,587124,70-79 år,Konstant levealder (MKM),2049,0.5801394703743905,340613.80640409363
7384,470017,80 år eller eldre,Konstant levealder (MKM),2049,0.686782386503144,322799.3969570483
7385,593860,0-9 år,Konstant levealder (MKM),2050,0.3156671442232106,187462.09026839587
7386,619890,10-19 år,Konstant levealder (MKM),2050,0.25080832122654634,155473.57024512382
7387,1335569,20-39 år,Konstant levealder (MKM),2050,0.31545352087433354,421309.9434206128
7388,1520192,40-59 år,Konstant levealder (MKM),2050,0.3517648628440711,534750.1303766541
7389,679587,60-69 år,Konstant levealder (MKM),2050,0.4600095954156727,312616.54091975075
7390,580614,70-79 år,Konstant levealder (MKM),2050,0.5801394703743905,336837.09845195635
7391,477135,80 år eller eldre,Konstant levealder (MKM),2050,0.686782386503144,327687.91398417763
7392,589809,0-9 år,Konstant levealder (MKM),2051,0.3156671442232106,186183.32266714764
7393,622443,10-19 år,Konstant levealder (MKM),2051,0.25080832122654634,156113.88388921518
7394,1328502,20-39 år,Konstant levealder (MKM),2051,0.31545352087433354,419080.63338859385
7395,1515885,40-59 år,Konstant levealder (MKM),2051,0.3517648628440711,533235.0791123847
7396,688504,60-69 år,Konstant levealder (MKM),2051,0.4600095954156727,316718.44648207235
7397,576283,70-79 år,Konstant levealder (MKM),2051,0.5801394703743905,334324.5144057649
7398,482465,80 år eller eldre,Konstant levealder (MKM),2051,0.686782386503144,331348.4641042394
7399,585659,0-9 år,Konstant levealder (MKM),2052,0.3156671442232106,184873.3040186213
7400,624354,10-19 år,Konstant levealder (MKM),2052,0.25080832122654634,156593.1785910791
7401,1323411,20-39 år,Konstant levealder (MKM),2052,0.31545352087433354,417474.65951382264
7402,1510588,40-59 år,Konstant levealder (MKM),2052,0.3517648628440711,531371.7806338997
7403,697345,60-69 år,Konstant levealder (MKM),2052,0.4600095954156727,320785.3913151423
7404,570901,70-79 år,Konstant levealder (MKM),2052,0.5801394703743905,331202.2037762099
7405,487811,80 år eller eldre,Konstant levealder (MKM),2052,0.686782386503144,335020.0027424852
7406,581566,0-9 år,Konstant levealder (MKM),2053,0.3156671442232106,183581.2783973157
7407,625497,10-19 år,Konstant levealder (MKM),2053,0.25080832122654634,156879.85250224106
7408,1319271,20-39 år,Konstant levealder (MKM),2053,0.31545352087433354,416168.6819374029
7409,1505582,40-59 år,Konstant levealder (MKM),2053,0.3517648628440711,529610.8457305023
7410,704109,60-69 år,Konstant levealder (MKM),2053,0.4600095954156727,323896.8962185339
7411,567011,70-79 år,Konstant levealder (MKM),2053,0.5801394703743905,328945.46123645356
7412,492475,80 år eller eldre,Konstant levealder (MKM),2053,0.686782386503144,338223.15579313587
7413,577661,0-9 år,Konstant levealder (MKM),2054,0.3156671442232106,182348.59819912407
7414,625810,10-19 år,Konstant levealder (MKM),2054,0.25080832122654634,156958.35550678495
7415,1317261,20-39 år,Konstant levealder (MKM),2054,0.31545352087433354,415534.62036044546
7416,1499768,40-59 år,Konstant levealder (MKM),2054,0.3517648628440711,527565.6848179268
7417,710324,60-69 år,Konstant levealder (MKM),2054,0.4600095954156727,326755.8558540423
7418,564636,70-79 år,Konstant levealder (MKM),2054,0.5801394703743905,327567.62999431434
7419,494854,80 år eller eldre,Konstant levealder (MKM),2054,0.686782386503144,339857.0110906268
7420,574075,0-9 år,Konstant levealder (MKM),2055,0.3156671442232106,181216.61581993965
7421,625247,10-19 år,Konstant levealder (MKM),2055,0.25080832122654634,156817.1504219344
7422,1315980,20-39 år,Konstant levealder (MKM),2055,0.31545352087433354,415130.52440020547
7423,1493844,40-59 år,Konstant levealder (MKM),2055,0.3517648628440711,525481.8297704386
7424,715838,60-69 år,Konstant levealder (MKM),2055,0.4600095954156727,329292.3487631643
7425,562971,70-79 år,Konstant levealder (MKM),2055,0.5801394703743905,326601.697776141
7426,496604,80 år eller eldre,Konstant levealder (MKM),2055,0.686782386503144,341058.88026700733
7427,570918,0-9 år,Konstant levealder (MKM),2056,0.3156671442232106,180220.05464562695
7428,623687,10-19 år,Konstant levealder (MKM),2056,0.25080832122654634,156425.88944082102
7429,1315577,20-39 år,Konstant levealder (MKM),2056,0.31545352087433354,415003.3966312931
7430,1487289,40-59 år,Konstant levealder (MKM),2056,0.3517648628440711,523176.01109449565
7431,720622,60-69 år,Konstant levealder (MKM),2056,0.4600095954156727,331493.0346676329
7432,564335,70-79 år,Konstant levealder (MKM),2056,0.5801394703743905,327393.0080137317
7433,495914,80 år eller eldre,Konstant levealder (MKM),2056,0.686782386503144,340585.0004203202
7434,568283,0-9 år,Konstant levealder (MKM),2057,0.3156671442232106,179388.2717205988
7435,621073,10-19 år,Konstant levealder (MKM),2057,0.25080832122654634,155770.27648913482
7436,1315875,20-39 år,Konstant levealder (MKM),2057,0.31545352087433354,415097.40178051364
7437,1480142,40-59 år,Konstant levealder (MKM),2057,0.3517648628440711,520661.9476197491
7438,724608,60-69 år,Konstant levealder (MKM),2057,0.4600095954156727,333326.63291495974
7439,568331,70-79 år,Konstant levealder (MKM),2057,0.5801394703743905,329711.24533734773
7440,493500,80 år eller eldre,Konstant levealder (MKM),2057,0.686782386503144,338927.1077393016
7441,566219,0-9 år,Konstant levealder (MKM),2058,0.3156671442232106,178736.7347349221
7442,618042,10-19 år,Konstant levealder (MKM),2058,0.25080832122654634,155010.07646749716
7443,1318421,20-39 år,Konstant levealder (MKM),2058,0.31545352087433354,415900.5464446597
7444,1471985,40-59 år,Konstant levealder (MKM),2058,0.3517648628440711,517792.60163353
7445,726506,60-69 år,Konstant levealder (MKM),2058,0.4600095954156727,334199.73112705874
7446,574077,70-79 år,Konstant levealder (MKM),2058,0.5801394703743905,333044.726734119
7447,489807,80 år eller eldre,Konstant levealder (MKM),2058,0.686782386503144,336390.8203859455
7448,564752,0-9 år,Konstant levealder (MKM),2059,0.3156671442232106,178273.65103434664
7449,614632,10-19 år,Konstant levealder (MKM),2059,0.25080832122654634,154154.82009211462
7450,1322318,20-39 år,Konstant levealder (MKM),2059,0.31545352087433354,417129.868815507
7451,1463746,40-59 år,Konstant levealder (MKM),2059,0.3517648628440711,514894.4109285577
7452,724317,60-69 år,Konstant levealder (MKM),2059,0.4600095954156727,333192.7701226938
7453,581250,70-79 år,Konstant levealder (MKM),2059,0.5801394703743905,337206.0671551145
7454,487146,80 år eller eldre,Konstant levealder (MKM),2059,0.686782386503144,334563.2924554606
7455,563891,0-9 år,Konstant levealder (MKM),2060,0.3156671442232106,178001.86162317047
7456,610883,10-19 år,Konstant levealder (MKM),2060,0.25080832122654634,153214.5396958363
7457,1326525,20-39 år,Konstant levealder (MKM),2060,0.31545352087433354,418456.9817778253
7458,1454517,40-59 år,Konstant levealder (MKM),2060,0.3517648628440711,511647.97300936974
7459,721813,60-69 år,Konstant levealder (MKM),2060,0.4600095954156727,332040.906095773
7460,588891,70-79 år,Konstant levealder (MKM),2060,0.5801394703743905,341638.9128482452
